cell	x	y	z	host
443	1995.000000	83.000000	250.000000	3
447	1995.000000	747.000000	250.000000	3
451	2109.000000	415.000000	250.000000	3
455	2223.000000	83.000000	250.000000	3
459	2223.000000	747.000000	250.000000	3
463	2337.000000	415.000000	250.000000	3
467	2451.000000	83.000000	250.000000	3
471	2451.000000	747.000000	250.000000	3
475	2565.000000	415.000000	250.000000	3
479	2679.000000	83.000000	250.000000	3
483	2679.000000	747.000000	250.000000	3
487	2793.000000	415.000000	250.000000	3
491	2907.000000	83.000000	250.000000	3
495	2907.000000	747.000000	250.000000	3
499	3021.000000	415.000000	250.000000	3
503	3135.000000	83.000000	250.000000	3
507	3135.000000	747.000000	250.000000	3
511	3249.000000	415.000000	250.000000	3
515	3363.000000	83.000000	250.000000	3
519	3363.000000	747.000000	250.000000	3
523	3477.000000	415.000000	250.000000	3
527	3591.000000	83.000000	250.000000	3
531	3591.000000	747.000000	250.000000	3
535	3705.000000	415.000000	250.000000	3
539	3819.000000	83.000000	250.000000	3
543	3819.000000	747.000000	250.000000	3
547	62.500000	187.500000	400.000000	3
551	62.500000	687.500000	400.000000	3
555	187.500000	187.500000	400.000000	3
559	187.500000	687.500000	400.000000	3
563	312.500000	187.500000	400.000000	3
567	312.500000	687.500000	400.000000	3
571	437.500000	187.500000	400.000000	3
575	437.500000	687.500000	400.000000	3
579	562.500000	187.500000	400.000000	3
583	562.500000	687.500000	400.000000	3
587	687.500000	187.500000	400.000000	3
591	687.500000	687.500000	400.000000	3
595	812.500000	187.500000	400.000000	3
599	812.500000	687.500000	400.000000	3
603	937.500000	187.500000	400.000000	3
607	937.500000	687.500000	400.000000	3
611	1062.500000	187.500000	400.000000	3
615	1062.500000	687.500000	400.000000	3
619	1187.500000	187.500000	400.000000	3
623	1187.500000	687.500000	400.000000	3
627	1312.500000	187.500000	400.000000	3
631	1312.500000	687.500000	400.000000	3
635	1437.500000	187.500000	400.000000	3
639	1437.500000	687.500000	400.000000	3
643	1562.500000	187.500000	400.000000	3
647	1562.500000	687.500000	400.000000	3
651	1687.500000	187.500000	400.000000	3
655	1687.500000	687.500000	400.000000	3
659	1812.500000	187.500000	400.000000	3
663	1812.500000	687.500000	400.000000	3
667	1937.500000	187.500000	400.000000	3
671	1937.500000	687.500000	400.000000	3
675	2062.500000	187.500000	400.000000	3
679	2062.500000	687.500000	400.000000	3
683	2187.500000	187.500000	400.000000	3
687	2187.500000	687.500000	400.000000	3
691	2312.500000	187.500000	400.000000	3
695	2312.500000	687.500000	400.000000	3
699	2437.500000	187.500000	400.000000	3
703	2437.500000	687.500000	400.000000	3
707	2562.500000	187.500000	400.000000	3
711	2562.500000	687.500000	400.000000	3
715	2687.500000	187.500000	400.000000	3
719	2687.500000	687.500000	400.000000	3
723	2812.500000	187.500000	400.000000	3
727	2812.500000	687.500000	400.000000	3
731	2937.500000	187.500000	400.000000	3
735	2937.500000	687.500000	400.000000	3
739	3062.500000	187.500000	400.000000	3
743	3062.500000	687.500000	400.000000	3
747	3187.500000	187.500000	400.000000	3
751	3187.500000	687.500000	400.000000	3
755	3312.500000	187.500000	400.000000	3
759	3312.500000	687.500000	400.000000	3
763	3437.500000	187.500000	400.000000	3
767	3437.500000	687.500000	400.000000	3
771	3562.500000	187.500000	400.000000	3
775	3562.500000	687.500000	400.000000	3
779	3687.500000	187.500000	400.000000	3
783	3687.500000	687.500000	400.000000	3
787	3812.500000	187.500000	400.000000	3
791	3812.500000	687.500000	400.000000	3
795	3937.500000	187.500000	400.000000	3
