cell	x	y	z	host
3089	600.000000	415.000000	125.000000	1
3097	1000.000000	747.000000	125.000000	1
3105	1800.000000	83.000000	125.000000	1
3113	2200.000000	415.000000	125.000000	1
3121	2600.000000	747.000000	125.000000	1
3129	3400.000000	83.000000	125.000000	1
3137	2500.000000	500.000000	250.000000	1
3145	25.000000	266.000000	200.000000	1
3153	25.000000	570.000000	200.000000	1
3161	25.000000	874.000000	200.000000	1
3169	75.000000	190.000000	200.000000	1
3177	75.000000	494.000000	200.000000	1
3185	75.000000	798.000000	200.000000	1
3193	125.000000	114.000000	200.000000	1
3201	125.000000	418.000000	200.000000	1
3209	125.000000	722.000000	200.000000	1
3217	175.000000	38.000000	200.000000	1
3225	175.000000	342.000000	200.000000	1
3233	175.000000	646.000000	200.000000	1
3241	175.000000	950.000000	200.000000	1
3249	225.000000	266.000000	200.000000	1
3257	225.000000	570.000000	200.000000	1
3265	225.000000	874.000000	200.000000	1
3273	275.000000	190.000000	200.000000	1
3281	275.000000	494.000000	200.000000	1
3289	275.000000	798.000000	200.000000	1
3297	325.000000	114.000000	200.000000	1
3305	325.000000	418.000000	200.000000	1
3313	325.000000	722.000000	200.000000	1
3321	375.000000	38.000000	200.000000	1
3329	375.000000	342.000000	200.000000	1
3337	375.000000	646.000000	200.000000	1
3345	375.000000	950.000000	200.000000	1
3353	425.000000	266.000000	200.000000	1
3361	425.000000	570.000000	200.000000	1
3369	425.000000	874.000000	200.000000	1
3377	475.000000	190.000000	200.000000	1
3385	475.000000	494.000000	200.000000	1
3393	475.000000	798.000000	200.000000	1
3401	525.000000	114.000000	200.000000	1
3409	525.000000	418.000000	200.000000	1
3417	525.000000	722.000000	200.000000	1
3425	575.000000	38.000000	200.000000	1
3433	575.000000	342.000000	200.000000	1
3441	575.000000	646.000000	200.000000	1
